TagName,Protocol,IP,DataType,DbNumber,StartAddress,Length,Bit,MesName,MesDataType,LowerLimit,UpperLimit,IsChecked,IsUpload
Tighten the data[97].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1982,4,0,AngleResult97,NUMBER,0,999,TRUE,TRUE
Tighten the data[98].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1986,2,0,ResultOK98,NUMBER,0,999,FALSE,FALSE
Tighten the data[98].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1988,2,0,OrderNo98,NUMBER,0,999,FALSE,FALSE
Tighten the data[98].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1990,2,0,ProgramNo98,NUMBER,0,999,FALSE,FALSE
Tighten the data[98].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1992,4,0,TorqueResult98,NUMBER,0,999,TRUE,TRUE
Tighten the data[98].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1996,4,0,AngleResult98,NUMBER,0,999,TRUE,TRUE
Tighten the data[99].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2000,2,0,ResultOK99,NUMBER,0,999,FALSE,FALSE
Tighten the data[99].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2002,2,0,OrderNo99,NUMBER,0,999,FALSE,FALSE
Tighten the data[99].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2004,2,0,ProgramNo99,NUMBER,0,999,FALSE,FALSE
Tighten the data[99].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2006,4,0,TorqueResult99,NUMBER,0,999,TRUE,TRUE
Tighten the data[99].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2010,4,0,AngleResult99,NUMBER,0,999,TRUE,TRUE
Tighten the data[100].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2014,2,0,ResultOK100,NUMBER,0,999,FALSE,FALSE
Tighten the data[100].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2016,2,0,OrderNo100,NUMBER,0,999,FALSE,FALSE
Tighten the data[100].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2018,2,0,ProgramNo100,NUMBER,0,999,FALSE,FALSE
Tighten the data[100].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2020,4,0,TorqueResult100,NUMBER,0,999,TRUE,TRUE
Tighten the data[100].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2024,4,0,AngleResult100,NUMBER,0,999,TRUE,TRUE
Tighten the data[101].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2028,2,0,ResultOK101,NUMBER,0,999,FALSE,FALSE
Tighten the data[101].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2030,2,0,OrderNo101,NUMBER,0,999,FALSE,FALSE
Tighten the data[101].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2032,2,0,ProgramNo101,NUMBER,0,999,FALSE,FALSE
Tighten the data[101].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2034,4,0,TorqueResult101,NUMBER,0,999,TRUE,TRUE
Tighten the data[101].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2038,4,0,AngleResult101,NUMBER,0,999,TRUE,TRUE
Tighten the data[102].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2042,2,0,ResultOK102,NUMBER,0,999,FALSE,FALSE
Tighten the data[102].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2044,2,0,OrderNo102,NUMBER,0,999,FALSE,FALSE
Tighten the data[102].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2046,2,0,ProgramNo102,NUMBER,0,999,FALSE,FALSE
Tighten the data[102].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2048,4,0,TorqueResult102,NUMBER,0,999,TRUE,TRUE
Tighten the data[102].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2052,4,0,AngleResult102,NUMBER,0,999,TRUE,TRUE
Tighten the data[103].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2056,2,0,ResultOK103,NUMBER,0,999,FALSE,FALSE
Tighten the data[103].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2058,2,0,OrderNo103,NUMBER,0,999,FALSE,FALSE
Tighten the data[103].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2060,2,0,ProgramNo103,NUMBER,0,999,FALSE,FALSE
Tighten the data[103].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2062,4,0,TorqueResult103,NUMBER,0,999,TRUE,TRUE
Tighten the data[103].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2066,4,0,AngleResult103,NUMBER,0,999,TRUE,TRUE
Tighten the data[104].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2070,2,0,ResultOK104,NUMBER,0,999,FALSE,FALSE
Tighten the data[104].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2072,2,0,OrderNo104,NUMBER,0,999,FALSE,FALSE
Tighten the data[104].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2074,2,0,ProgramNo104,NUMBER,0,999,FALSE,FALSE
Tighten the data[104].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2076,4,0,TorqueResult104,NUMBER,0,999,TRUE,TRUE
Tighten the data[104].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2080,4,0,AngleResult104,NUMBER,0,999,TRUE,TRUE
Tighten the data[105].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2084,2,0,ResultOK105,NUMBER,0,999,FALSE,FALSE
Tighten the data[105].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2086,2,0,OrderNo105,NUMBER,0,999,FALSE,FALSE
Tighten the data[105].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2088,2,0,ProgramNo105,NUMBER,0,999,FALSE,FALSE
Tighten the data[105].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2090,4,0,TorqueResult105,NUMBER,0,999,TRUE,TRUE
Tighten the data[105].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2094,4,0,AngleResult105,NUMBER,0,999,TRUE,TRUE
Tighten the data[106].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2098,2,0,ResultOK106,NUMBER,0,999,FALSE,FALSE
Tighten the data[106].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2100,2,0,OrderNo106,NUMBER,0,999,FALSE,FALSE
Tighten the data[106].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2102,2,0,ProgramNo106,NUMBER,0,999,FALSE,FALSE
Tighten the data[106].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2104,4,0,TorqueResult106,NUMBER,0,999,TRUE,TRUE
Tighten the data[106].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2108,4,0,AngleResult106,NUMBER,0,999,TRUE,TRUE
Tighten the data[107].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2112,2,0,ResultOK107,NUMBER,0,999,FALSE,FALSE
Tighten the data[107].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2114,2,0,OrderNo107,NUMBER,0,999,FALSE,FALSE
Tighten the data[107].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2116,2,0,ProgramNo107,NUMBER,0,999,FALSE,FALSE
Tighten the data[107].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2118,4,0,TorqueResult107,NUMBER,0,999,TRUE,TRUE
Tighten the data[107].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2122,4,0,AngleResult107,NUMBER,0,999,TRUE,TRUE
Tighten the data[108].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2126,2,0,ResultOK108,NUMBER,0,999,FALSE,FALSE
Tighten the data[108].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2128,2,0,OrderNo108,NUMBER,0,999,FALSE,FALSE
Tighten the data[108].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2130,2,0,ProgramNo108,NUMBER,0,999,FALSE,FALSE
Tighten the data[108].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2132,4,0,TorqueResult108,NUMBER,0,999,TRUE,TRUE
Tighten the data[108].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2136,4,0,AngleResult108,NUMBER,0,999,TRUE,TRUE
Tighten the data[109].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2140,2,0,ResultOK109,NUMBER,0,999,FALSE,FALSE
Tighten the data[109].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2142,2,0,OrderNo109,NUMBER,0,999,FALSE,FALSE
Tighten the data[109].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2144,2,0,ProgramNo109,NUMBER,0,999,FALSE,FALSE
Tighten the data[109].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2146,4,0,TorqueResult109,NUMBER,0,999,TRUE,TRUE
Tighten the data[109].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2150,4,0,AngleResult109,NUMBER,0,999,TRUE,TRUE
Tighten the data[110].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2154,2,0,ResultOK110,NUMBER,0,999,FALSE,FALSE
Tighten the data[110].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2156,2,0,OrderNo110,NUMBER,0,999,FALSE,FALSE
Tighten the data[110].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2158,2,0,ProgramNo110,NUMBER,0,999,FALSE,FALSE
Tighten the data[110].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2160,4,0,TorqueResult110,NUMBER,0,999,TRUE,TRUE
Tighten the data[110].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2164,4,0,AngleResult110,NUMBER,0,999,TRUE,TRUE
Tighten the data[111].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2168,2,0,ResultOK111,NUMBER,0,999,FALSE,FALSE
Tighten the data[111].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2170,2,0,OrderNo111,NUMBER,0,999,FALSE,FALSE
Tighten the data[111].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2172,2,0,ProgramNo111,NUMBER,0,999,FALSE,FALSE
Tighten the data[111].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2174,4,0,TorqueResult111,NUMBER,0,999,TRUE,TRUE
Tighten the data[111].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2178,4,0,AngleResult111,NUMBER,0,999,TRUE,TRUE
Tighten the data[112].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2182,2,0,ResultOK112,NUMBER,0,999,FALSE,FALSE
Tighten the data[112].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2184,2,0,OrderNo112,NUMBER,0,999,FALSE,FALSE
Tighten the data[112].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2186,2,0,ProgramNo112,NUMBER,0,999,FALSE,FALSE
Tighten the data[112].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2188,4,0,TorqueResult112,NUMBER,0,999,TRUE,TRUE
Tighten the data[112].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2192,4,0,AngleResult112,NUMBER,0,999,TRUE,TRUE
Tighten the data[113].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2196,2,0,ResultOK113,NUMBER,0,999,FALSE,FALSE
Tighten the data[113].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2198,2,0,OrderNo113,NUMBER,0,999,FALSE,FALSE
Tighten the data[113].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2200,2,0,ProgramNo113,NUMBER,0,999,FALSE,FALSE
Tighten the data[113].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2202,4,0,TorqueResult113,NUMBER,0,999,TRUE,TRUE
Tighten the data[113].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2206,4,0,AngleResult113,NUMBER,0,999,TRUE,TRUE
Tighten the data[114].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2210,2,0,ResultOK114,NUMBER,0,999,FALSE,FALSE
Tighten the data[114].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2212,2,0,OrderNo114,NUMBER,0,999,FALSE,FALSE
Tighten the data[114].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2214,2,0,ProgramNo114,NUMBER,0,999,FALSE,FALSE
Tighten the data[114].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2216,4,0,TorqueResult114,NUMBER,0,999,TRUE,TRUE
Tighten the data[114].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2220,4,0,AngleResult114,NUMBER,0,999,TRUE,TRUE
Tighten the data[115].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2224,2,0,ResultOK115,NUMBER,0,999,FALSE,FALSE
Tighten the data[115].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2226,2,0,OrderNo115,NUMBER,0,999,FALSE,FALSE
Tighten the data[115].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2228,2,0,ProgramNo115,NUMBER,0,999,FALSE,FALSE
Tighten the data[115].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2230,4,0,TorqueResult115,NUMBER,0,999,TRUE,TRUE
Tighten the data[115].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2234,4,0,AngleResult115,NUMBER,0,999,TRUE,TRUE
Tighten the data[116].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2238,2,0,ResultOK116,NUMBER,0,999,FALSE,FALSE
Tighten the data[116].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2240,2,0,OrderNo116,NUMBER,0,999,FALSE,FALSE
Tighten the data[116].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2242,2,0,ProgramNo116,NUMBER,0,999,FALSE,FALSE
Tighten the data[116].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2244,4,0,TorqueResult116,NUMBER,0,999,TRUE,TRUE
Tighten the data[116].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2248,4,0,AngleResult116,NUMBER,0,999,TRUE,TRUE
Tighten the data[117].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2252,2,0,ResultOK117,NUMBER,0,999,FALSE,FALSE
Tighten the data[117].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2254,2,0,OrderNo117,NUMBER,0,999,FALSE,FALSE
Tighten the data[117].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2256,2,0,ProgramNo117,NUMBER,0,999,FALSE,FALSE
Tighten the data[117].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2258,4,0,TorqueResult117,NUMBER,0,999,TRUE,TRUE
Tighten the data[117].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2262,4,0,AngleResult117,NUMBER,0,999,TRUE,TRUE
Tighten the data[118].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2266,2,0,ResultOK118,NUMBER,0,999,FALSE,FALSE
Tighten the data[118].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2268,2,0,OrderNo118,NUMBER,0,999,FALSE,FALSE
Tighten the data[118].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2270,2,0,ProgramNo118,NUMBER,0,999,FALSE,FALSE
Tighten the data[118].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2272,4,0,TorqueResult118,NUMBER,0,999,TRUE,TRUE
Tighten the data[118].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2276,4,0,AngleResult118,NUMBER,0,999,TRUE,TRUE
Tighten the data[119].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2280,2,0,ResultOK119,NUMBER,0,999,FALSE,FALSE
Tighten the data[119].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2282,2,0,OrderNo119,NUMBER,0,999,FALSE,FALSE
Tighten the data[119].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2284,2,0,ProgramNo119,NUMBER,0,999,FALSE,FALSE
Tighten the data[119].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2286,4,0,TorqueResult119,NUMBER,0,999,TRUE,TRUE
Tighten the data[119].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2290,4,0,AngleResult119,NUMBER,0,999,TRUE,TRUE
Tighten the data[120].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2294,2,0,ResultOK120,NUMBER,0,999,FALSE,FALSE
Tighten the data[120].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2296,2,0,OrderNo120,NUMBER,0,999,FALSE,FALSE
Tighten the data[120].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2298,2,0,ProgramNo120,NUMBER,0,999,FALSE,FALSE
Tighten the data[120].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2300,4,0,TorqueResult120,NUMBER,0,999,TRUE,TRUE
Tighten the data[120].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2304,4,0,AngleResult120,NUMBER,0,999,TRUE,TRUE
Tighten the data[121].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2308,2,0,ResultOK121,NUMBER,0,999,FALSE,FALSE
Tighten the data[121].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2310,2,0,OrderNo121,NUMBER,0,999,FALSE,FALSE
Tighten the data[121].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2312,2,0,ProgramNo121,NUMBER,0,999,FALSE,FALSE
Tighten the data[121].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2314,4,0,TorqueResult121,NUMBER,0,999,TRUE,TRUE
Tighten the data[121].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2318,4,0,AngleResult121,NUMBER,0,999,TRUE,TRUE
Tighten the data[122].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2322,2,0,ResultOK122,NUMBER,0,999,FALSE,FALSE
Tighten the data[122].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2324,2,0,OrderNo122,NUMBER,0,999,FALSE,FALSE
Tighten the data[122].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2326,2,0,ProgramNo122,NUMBER,0,999,FALSE,FALSE
Tighten the data[122].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2328,4,0,TorqueResult122,NUMBER,0,999,TRUE,TRUE
Tighten the data[122].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2332,4,0,AngleResult122,NUMBER,0,999,TRUE,TRUE
Tighten the data[123].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2336,2,0,ResultOK123,NUMBER,0,999,FALSE,FALSE
Tighten the data[123].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2338,2,0,OrderNo123,NUMBER,0,999,FALSE,FALSE
Tighten the data[123].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2340,2,0,ProgramNo123,NUMBER,0,999,FALSE,FALSE
Tighten the data[123].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2342,4,0,TorqueResult123,NUMBER,0,999,TRUE,TRUE
Tighten the data[123].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2346,4,0,AngleResult123,NUMBER,0,999,TRUE,TRUE
Tighten the data[124].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2350,2,0,ResultOK124,NUMBER,0,999,FALSE,FALSE
Tighten the data[124].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2352,2,0,OrderNo124,NUMBER,0,999,FALSE,FALSE
Tighten the data[124].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2354,2,0,ProgramNo124,NUMBER,0,999,FALSE,FALSE
Tighten the data[124].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2356,4,0,TorqueResult124,NUMBER,0,999,TRUE,TRUE
Tighten the data[124].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2360,4,0,AngleResult124,NUMBER,0,999,TRUE,TRUE
Tighten the data[125].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2364,2,0,ResultOK125,NUMBER,0,999,FALSE,FALSE
Tighten the data[125].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2366,2,0,OrderNo125,NUMBER,0,999,FALSE,FALSE
Tighten the data[125].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2368,2,0,ProgramNo125,NUMBER,0,999,FALSE,FALSE
Tighten the data[125].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2370,4,0,TorqueResult125,NUMBER,0,999,TRUE,TRUE
Tighten the data[125].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2374,4,0,AngleResult125,NUMBER,0,999,TRUE,TRUE
Tighten the data[126].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2378,2,0,ResultOK126,NUMBER,0,999,FALSE,FALSE
Tighten the data[126].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2380,2,0,OrderNo126,NUMBER,0,999,FALSE,FALSE
Tighten the data[126].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2382,2,0,ProgramNo126,NUMBER,0,999,FALSE,FALSE
Tighten the data[126].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2384,4,0,TorqueResult126,NUMBER,0,999,TRUE,TRUE
Tighten the data[126].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2388,4,0,AngleResult126,NUMBER,0,999,TRUE,TRUE
Tighten the data[127].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2392,2,0,ResultOK127,NUMBER,0,999,FALSE,FALSE
Tighten the data[127].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2394,2,0,OrderNo127,NUMBER,0,999,FALSE,FALSE
Tighten the data[127].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2396,2,0,ProgramNo127,NUMBER,0,999,FALSE,FALSE
Tighten the data[127].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2398,4,0,TorqueResult127,NUMBER,0,999,TRUE,TRUE
Tighten the data[127].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2402,4,0,AngleResult127,NUMBER,0,999,TRUE,TRUE
Tighten the data[128].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2406,2,0,ResultOK128,NUMBER,0,999,FALSE,FALSE
Tighten the data[128].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2408,2,0,OrderNo128,NUMBER,0,999,FALSE,FALSE
Tighten the data[128].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2410,2,0,ProgramNo128,NUMBER,0,999,FALSE,FALSE
Tighten the data[128].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2412,4,0,TorqueResult128,NUMBER,0,999,TRUE,TRUE
Tighten the data[128].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2416,4,0,AngleResult128,NUMBER,0,999,TRUE,TRUE
Tighten the data[129].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2420,2,0,ResultOK129,NUMBER,0,999,FALSE,FALSE
Tighten the data[129].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2422,2,0,OrderNo129,NUMBER,0,999,FALSE,FALSE
Tighten the data[129].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2424,2,0,ProgramNo129,NUMBER,0,999,FALSE,FALSE
Tighten the data[129].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2426,4,0,TorqueResult129,NUMBER,0,999,TRUE,TRUE
Tighten the data[129].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2430,4,0,AngleResult129,NUMBER,0,999,TRUE,TRUE
Tighten the data[130].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2434,2,0,ResultOK130,NUMBER,0,999,FALSE,FALSE
Tighten the data[130].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2436,2,0,OrderNo130,NUMBER,0,999,FALSE,FALSE
Tighten the data[130].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2438,2,0,ProgramNo130,NUMBER,0,999,FALSE,FALSE
Tighten the data[130].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2440,4,0,TorqueResult130,NUMBER,0,999,TRUE,TRUE
Tighten the data[130].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2444,4,0,AngleResult130,NUMBER,0,999,TRUE,TRUE
Tighten the data[131].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2448,2,0,ResultOK131,NUMBER,0,999,FALSE,FALSE
Tighten the data[131].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2450,2,0,OrderNo131,NUMBER,0,999,FALSE,FALSE
Tighten the data[131].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2452,2,0,ProgramNo131,NUMBER,0,999,FALSE,FALSE
Tighten the data[131].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2454,4,0,TorqueResult131,NUMBER,0,999,TRUE,TRUE
Tighten the data[131].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2458,4,0,AngleResult131,NUMBER,0,999,TRUE,TRUE
Tighten the data[132].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2462,2,0,ResultOK132,NUMBER,0,999,FALSE,FALSE
Tighten the data[132].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2464,2,0,OrderNo132,NUMBER,0,999,FALSE,FALSE
Tighten the data[132].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2466,2,0,ProgramNo132,NUMBER,0,999,FALSE,FALSE
Tighten the data[132].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2468,4,0,TorqueResult132,NUMBER,0,999,TRUE,TRUE
Tighten the data[132].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2472,4,0,AngleResult132,NUMBER,0,999,TRUE,TRUE
Tighten the data[133].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2476,2,0,ResultOK133,NUMBER,0,999,FALSE,FALSE
Tighten the data[133].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2478,2,0,OrderNo133,NUMBER,0,999,FALSE,FALSE
Tighten the data[133].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2480,2,0,ProgramNo133,NUMBER,0,999,FALSE,FALSE
Tighten the data[133].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2482,4,0,TorqueResult133,NUMBER,0,999,TRUE,TRUE
Tighten the data[133].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2486,4,0,AngleResult133,NUMBER,0,999,TRUE,TRUE
Tighten the data[134].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2490,2,0,ResultOK134,NUMBER,0,999,FALSE,FALSE
Tighten the data[134].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2492,2,0,OrderNo134,NUMBER,0,999,FALSE,FALSE
Tighten the data[134].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2494,2,0,ProgramNo134,NUMBER,0,999,FALSE,FALSE
Tighten the data[134].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,2496,4,0,TorqueResult134,NUMBER,0,999,TRUE,TRUE
Tighten the data[134].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,2500,4,0,AngleResult134,NUMBER,0,999,TRUE,TRUE
Tighten the data[135].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,2504,2,0,ResultOK135,NUMBER,0,999,FALSE,FALSE
Tighten the data[135].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,2506,2,0,OrderNo135,NUMBER,0,999,FALSE,FALSE
Tighten the data[135].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,2508,2,0,ProgramNo135,NUMBER,0,999,FALSE,FALSE
